pincode,age_0_5,age_5_17,age_18_greater,new_date,state_clean,district_clean,month
742237,4,0,0,2025-10-24,West Bengal,Murshidabad,10
741102,4,1,0,2025-10-24,West Bengal,Nadia,10
741140,5,0,0,2025-10-24,West Bengal,Nadia,10
741151,1,0,0,2025-10-24,West Bengal,Nadia,10
741152,7,3,0,2025-10-24,West Bengal,Nadia,10
741156,7,1,0,2025-10-24,West Bengal,Nadia,10
741163,2,2,0,2025-10-24,West Bengal,Nadia,10
741201,5,1,0,2025-10-24,West Bengal,Nadia,10
741222,3,5,0,2025-10-24,West Bengal,Nadia,10
741232,1,0,0,2025-10-24,West Bengal,Nadia,10
741238,3,2,0,2025-10-24,West Bengal,Nadia,10
741248,2,4,0,2025-10-24,West Bengal,Nadia,10
741253,1,0,0,2025-10-24,West Bengal,Nadia,10
741257,3,0,0,2025-10-24,West Bengal,Nadia,10
741401,1,0,0,2025-10-24,West Bengal,Nadia,10
741501,1,0,1,2025-10-24,West Bengal,Nadia,10
741504,2,0,0,2025-10-24,West Bengal,Nadia,10
741506,1,0,0,2025-10-24,West Bengal,Nadia,10
700111,1,0,0,2025-10-24,West Bengal,,10
700122,1,0,0,2025-10-24,West Bengal,,10
700123,1,1,0,2025-10-24,West Bengal,,10
700125,3,1,0,2025-10-24,West Bengal,,10
700156,1,0,0,2025-10-24,West Bengal,,10
743222,2,0,0,2025-10-24,West Bengal,,10
743233,1,1,0,2025-10-24,West Bengal,,10
743234,1,0,0,2025-10-24,West Bengal,,10
743247,2,0,0,2025-10-24,West Bengal,,10
743249,4,1,0,2025-10-24,West Bengal,,10
743251,5,2,0,2025-10-24,West Bengal,,10
743292,3,3,0,2025-10-24,West Bengal,,10
743411,1,0,0,2025-10-24,West Bengal,,10
743435,5,0,0,2025-10-24,West Bengal,,10
743438,5,0,0,2025-10-24,West Bengal,,10
743439,1,0,0,2025-10-24,West Bengal,,10
743502,5,1,0,2025-10-24,West Bengal,,10
743701,2,0,0,2025-10-24,West Bengal,,10
700124,1,0,0,2025-10-24,West Bengal,North 24 Parganas,10
700125,1,0,0,2025-10-24,West Bengal,North 24 Parganas,10
700135,1,0,0,2025-10-24,West Bengal,North 24 Parganas,10
743125,2,0,0,2025-10-24,West Bengal,North 24 Parganas,10
743127,0,1,0,2025-10-24,West Bengal,North 24 Parganas,10
743425,3,1,0,2025-10-24,West Bengal,North 24 Parganas,10
743446,2,0,0,2025-10-24,West Bengal,North 24 Parganas,10
713336,1,0,0,2025-10-24,West Bengal,Paschim Bardhaman,10
713341,0,1,0,2025-10-24,West Bengal,Paschim Bardhaman,10
713403,1,0,0,2025-10-24,West Bengal,Paschim Bardhaman,10
721124,2,2,0,2025-10-24,West Bengal,Paschim Medinipur,10
721126,2,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721129,1,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721136,4,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721147,4,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721157,3,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721211,6,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721242,3,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721641,4,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
713122,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713140,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713513,3,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713519,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
721425,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721430,6,1,0,2025-10-24,West Bengal,Purba Medinipur,10
721431,4,2,0,2025-10-24,West Bengal,Purba Medinipur,10
721433,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721442,1,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721444,1,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721446,3,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721448,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721601,1,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721626,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721642,4,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721648,4,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721655,3,1,0,2025-10-24,West Bengal,Purba Medinipur,10
723162,0,1,0,2025-10-24,West Bengal,Purulia,10
723129,5,0,0,2025-10-24,West Bengal,,10
723133,0,1,0,2025-10-24,West Bengal,,10
723145,2,0,0,2025-10-24,West Bengal,,10
723147,1,1,0,2025-10-24,West Bengal,,10
723149,1,0,0,2025-10-24,West Bengal,,10
700144,5,0,0,2025-10-24,West Bengal,,10
700150,1,1,0,2025-10-24,West Bengal,,10
700152,1,0,0,2025-10-24,West Bengal,,10
743332,2,1,0,2025-10-24,West Bengal,,10
743337,24,5,0,2025-10-24,West Bengal,,10
743357,2,1,0,2025-10-24,West Bengal,,10
743383,7,2,0,2025-10-24,West Bengal,,10
743507,1,0,0,2025-10-24,West Bengal,,10
743610,13,3,0,2025-10-24,West Bengal,,10
700105,0,1,0,2025-10-24,West Bengal,South 24 Parganas,10
700152,1,0,0,2025-10-24,West Bengal,South 24 Parganas,10
743330,1,1,0,2025-10-24,West Bengal,South 24 Parganas,10
743338,5,1,0,2025-10-24,West Bengal,South 24 Parganas,10
743347,5,1,0,2025-10-24,West Bengal,South 24 Parganas,10
743383,2,0,0,2025-10-24,West Bengal,South 24 Parganas,10
743503,1,2,0,2025-10-24,West Bengal,South 24 Parganas,10
733134,15,2,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733202,33,26,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733209,15,7,1,2025-10-24,West Bengal,Uttar Dinajpur,10
733215,19,7,0,2025-10-24,West Bengal,Uttar Dinajpur,10
721242,2,0,0,2025-10-24,West Bengal,,10
735208,0,1,0,2025-10-24,West Bengal,Alipurduar,10
736121,1,0,0,2025-10-24,West Bengal,Alipurduar,10
736202,1,0,0,2025-10-24,West Bengal,Alipurduar,10
722136,1,0,0,2025-10-24,West Bengal,Bankura,10
722137,3,3,0,2025-10-24,West Bengal,Bankura,10
722142,1,0,0,2025-10-24,West Bengal,Bankura,10
722183,0,1,0,2025-10-24,West Bengal,Bankura,10
722207,4,0,0,2025-10-24,West Bengal,Bankura,10
712410,0,1,0,2025-10-24,West Bengal,,10
713101,1,1,0,2025-10-24,West Bengal,,10
713128,2,1,0,2025-10-24,West Bengal,,10
713142,2,1,0,2025-10-24,West Bengal,,10
713210,0,1,0,2025-10-24,West Bengal,,10
713212,1,0,0,2025-10-24,West Bengal,,10
713213,1,0,0,2025-10-24,West Bengal,,10
713302,2,0,0,2025-10-24,West Bengal,,10
713409,1,0,0,2025-10-24,West Bengal,,10
713421,1,0,0,2025-10-24,West Bengal,,10
713428,3,0,0,2025-10-24,West Bengal,,10
713430,1,0,0,2025-10-24,West Bengal,,10
741319,2,0,0,2025-10-24,West Bengal,,10
713512,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
731202,4,0,0,2025-10-24,West Bengal,Birbhum,10
731215,1,0,0,2025-10-24,West Bengal,Birbhum,10
731216,6,3,0,2025-10-24,West Bengal,Birbhum,10
731219,9,1,0,2025-10-24,West Bengal,Birbhum,10
731242,2,2,0,2025-10-24,West Bengal,Birbhum,10
731301,1,0,0,2025-10-24,West Bengal,Birbhum,10
731303,6,0,0,2025-10-24,West Bengal,Birbhum,10
735301,1,0,0,2025-10-24,West Bengal,Cooch Behar,10
736101,1,0,0,2025-10-24,West Bengal,Cooch Behar,10
736131,3,0,0,2025-10-24,West Bengal,Cooch Behar,10
736146,1,2,0,2025-10-24,West Bengal,Cooch Behar,10
736159,4,1,0,2025-10-24,West Bengal,Cooch Behar,10
736175,1,2,0,2025-10-24,West Bengal,Cooch Behar,10
736176,1,2,0,2025-10-24,West Bengal,Cooch Behar,10
733124,7,3,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
733125,5,1,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
733128,2,0,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
733133,2,1,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
733140,2,0,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
733142,4,1,0,2025-10-24,West Bengal,Dakshin Dinajpur,10
734001,0,3,0,2025-10-24,West Bengal,Darjeeling,10
734005,1,0,0,2025-10-24,West Bengal,Darjeeling,10
734213,0,2,0,2025-10-24,West Bengal,Darjeeling,10
734226,1,0,0,2025-10-24,West Bengal,Darjeeling,10
734012,1,0,0,2025-10-24,West Bengal,Darjeeling,10
721454,1,0,0,2025-10-24,West Bengal,,10
721626,1,0,0,2025-10-24,West Bengal,,10
711111,1,0,0,2025-10-24,West Bengal,Howrah,10
711313,1,0,0,2025-10-24,West Bengal,Howrah,10
711315,2,3,0,2025-10-24,West Bengal,Howrah,10
711316,3,2,0,2025-10-24,West Bengal,Howrah,10
711325,1,0,0,2025-10-24,West Bengal,Howrah,10
712102,0,1,0,2025-10-24,West Bengal,Hooghly,10
712221,1,0,0,2025-10-24,West Bengal,Hooghly,10
712404,3,0,0,2025-10-24,West Bengal,Hooghly,10
712414,3,0,0,2025-10-24,West Bengal,Hooghly,10
712501,2,0,0,2025-10-24,West Bengal,Hooghly,10
712502,3,3,0,2025-10-24,West Bengal,Hooghly,10
712503,2,1,0,2025-10-24,West Bengal,Hooghly,10
712504,1,0,0,2025-10-24,West Bengal,Hooghly,10
712701,5,2,0,2025-10-24,West Bengal,Hooghly,10
712702,3,0,0,2025-10-24,West Bengal,Hooghly,10
712706,2,0,0,2025-10-24,West Bengal,Hooghly,10
711101,2,1,0,2025-10-24,West Bengal,Howrah,10
711226,3,0,0,2025-10-24,West Bengal,Howrah,10
711309,1,1,0,2025-10-24,West Bengal,Howrah,10
711310,5,1,0,2025-10-24,West Bengal,Howrah,10
711401,10,3,0,2025-10-24,West Bengal,Howrah,10
711409,1,0,0,2025-10-24,West Bengal,Howrah,10
711412,2,0,0,2025-10-24,West Bengal,Howrah,10
734001,1,1,0,2025-10-24,West Bengal,Jalpaiguri,10
735101,3,0,0,2025-10-24,West Bengal,Jalpaiguri,10
735121,0,2,0,2025-10-24,West Bengal,Jalpaiguri,10
735214,1,0,0,2025-10-24,West Bengal,Jalpaiguri,10
736121,5,1,0,2025-10-24,West Bengal,Jalpaiguri,10
736202,3,1,0,2025-10-24,West Bengal,Jalpaiguri,10
736207,1,0,0,2025-10-24,West Bengal,Jalpaiguri,10
721517,3,0,0,2025-10-24,West Bengal,Jhargram,10
734301,0,2,0,2025-10-24,West Bengal,Kalimpong,10
734314,1,0,0,2025-10-24,West Bengal,Kalimpong,10
735122,2,1,0,2025-10-24,West Bengal,Cooch Behar,10
735303,4,1,0,2025-10-24,West Bengal,Cooch Behar,10
736135,5,1,0,2025-10-24,West Bengal,Cooch Behar,10
736145,0,0,1,2025-10-24,West Bengal,Cooch Behar,10
736158,1,1,0,2025-10-24,West Bengal,Cooch Behar,10
736170,1,0,0,2025-10-24,West Bengal,Cooch Behar,10
736171,2,1,0,2025-10-24,West Bengal,Cooch Behar,10
736176,2,0,0,2025-10-24,West Bengal,Cooch Behar,10
700007,0,1,0,2025-10-24,West Bengal,Kolkata,10
700010,0,1,0,2025-10-24,West Bengal,Kolkata,10
700018,6,6,0,2025-10-24,West Bengal,Kolkata,10
700027,1,1,0,2025-10-24,West Bengal,Kolkata,10
700032,0,1,0,2025-10-24,West Bengal,Kolkata,10
700065,1,0,0,2025-10-24,West Bengal,Kolkata,10
700067,1,1,0,2025-10-24,West Bengal,Kolkata,10
700094,0,2,0,2025-10-24,West Bengal,Kolkata,10
732122,1,1,0,2025-10-24,West Bengal,Malda,10
732125,27,5,0,2025-10-24,West Bengal,Malda,10
732139,6,2,0,2025-10-24,West Bengal,Malda,10
732143,0,1,0,2025-10-24,West Bengal,Malda,10
732202,2,0,0,2025-10-24,West Bengal,Malda,10
732203,4,1,0,2025-10-24,West Bengal,Malda,10
732206,8,3,0,2025-10-24,West Bengal,Malda,10
732209,3,1,0,2025-10-24,West Bengal,Malda,10
732210,9,2,0,2025-10-24,West Bengal,Malda,10
733142,1,0,0,2025-10-24,West Bengal,Malda,10
732103,1,1,0,2025-10-24,West Bengal,,10
732126,0,1,0,2025-10-24,West Bengal,,10
732208,1,0,0,2025-10-24,West Bengal,,10
742103,3,0,0,2025-10-24,West Bengal,Murshidabad,10
742122,3,0,0,2025-10-24,West Bengal,Murshidabad,10
742147,5,2,0,2025-10-24,West Bengal,Murshidabad,10
742151,3,1,0,2025-10-24,West Bengal,Murshidabad,10
742157,3,0,0,2025-10-24,West Bengal,Murshidabad,10
742163,2,0,0,2025-10-24,West Bengal,Murshidabad,10
742181,9,0,0,2025-10-24,West Bengal,Murshidabad,10
742187,3,0,0,2025-10-24,West Bengal,Murshidabad,10
742201,35,6,0,2025-10-24,West Bengal,Murshidabad,10
742202,53,3,0,2025-10-24,West Bengal,Murshidabad,10
742213,30,6,0,2025-10-24,West Bengal,Murshidabad,10
742232,1,0,0,2025-10-24,West Bengal,Murshidabad,10
742234,1,0,0,2025-10-24,West Bengal,Murshidabad,10
742235,2,0,0,2025-10-24,West Bengal,Murshidabad,10
742238,0,1,0,2025-10-24,West Bengal,Murshidabad,10
742303,18,2,0,2025-10-24,West Bengal,Murshidabad,10
742405,3,0,0,2025-10-24,West Bengal,Murshidabad,10
741123,5,6,0,2025-10-24,West Bengal,Nadia,10
741137,12,1,0,2025-10-24,West Bengal,Nadia,10
741160,3,0,0,2025-10-24,West Bengal,Nadia,10
741165,6,5,0,2025-10-24,West Bengal,Nadia,10
741221,1,0,0,2025-10-24,West Bengal,Nadia,10
741247,1,0,0,2025-10-24,West Bengal,Nadia,10
741316,1,0,0,2025-10-24,West Bengal,Nadia,10
700050,0,1,0,2025-10-24,West Bengal,,10
700051,0,1,0,2025-10-24,West Bengal,,10
700055,1,2,0,2025-10-24,West Bengal,,10
700090,1,0,0,2025-10-24,West Bengal,,10
700117,2,0,0,2025-10-24,West Bengal,,10
700128,3,0,0,2025-10-24,West Bengal,,10
743127,0,1,0,2025-10-24,West Bengal,,10
743165,1,0,0,2025-10-24,West Bengal,,10
743245,5,2,0,2025-10-24,West Bengal,,10
743252,1,0,0,2025-10-24,West Bengal,,10
743273,4,0,0,2025-10-24,West Bengal,,10
743286,4,1,0,2025-10-24,West Bengal,,10
743290,0,1,0,2025-10-24,West Bengal,,10
743412,0,1,0,2025-10-24,West Bengal,,10
743422,7,4,0,2025-10-24,West Bengal,,10
743425,9,6,0,2025-10-24,West Bengal,,10
743428,4,0,0,2025-10-24,West Bengal,,10
743445,5,2,0,2025-10-24,West Bengal,,10
743711,1,0,0,2025-10-24,West Bengal,,10
733207,1,1,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733215,1,0,0,2025-10-24,West Bengal,Uttar Dinajpur,10
743166,1,0,0,2025-10-24,West Bengal,North 24 Parganas,10
743234,0,1,0,2025-10-24,West Bengal,North 24 Parganas,10
743294,1,0,0,2025-10-24,West Bengal,North 24 Parganas,10
713325,1,1,0,2025-10-24,West Bengal,Paschim Bardhaman,10
713335,0,1,0,2025-10-24,West Bengal,Paschim Bardhaman,10
713359,1,0,0,2025-10-24,West Bengal,Paschim Bardhaman,10
713363,0,2,0,2025-10-24,West Bengal,Paschim Bardhaman,10
712122,3,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721127,7,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721148,0,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721150,10,3,0,2025-10-24,West Bengal,Paschim Medinipur,10
721160,4,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721161,1,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721222,2,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721232,11,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721254,1,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721301,4,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721435,3,2,0,2025-10-24,West Bengal,Paschim Medinipur,10
721436,2,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721437,3,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
721504,0,1,0,2025-10-24,West Bengal,Paschim Medinipur,10
721513,1,0,0,2025-10-24,West Bengal,Paschim Medinipur,10
712512,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713141,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713143,2,1,0,2025-10-24,West Bengal,Purba Bardhaman,10
713149,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713150,1,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713421,2,0,0,2025-10-24,West Bengal,Purba Bardhaman,10
713422,1,1,0,2025-10-24,West Bengal,Purba Bardhaman,10
721152,6,2,0,2025-10-24,West Bengal,Purba Medinipur,10
721154,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721168,2,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721401,9,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721427,1,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721439,1,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721458,3,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721631,15,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721632,5,0,0,2025-10-24,West Bengal,Purba Medinipur,10
721634,1,1,0,2025-10-24,West Bengal,Purba Medinipur,10
721646,3,1,0,2025-10-24,West Bengal,Purba Medinipur,10
721649,1,1,0,2025-10-24,West Bengal,Purba Medinipur,10
723143,2,0,0,2025-10-24,West Bengal,Purulia,10
723143,3,2,0,2025-10-24,West Bengal,,10
723148,4,0,0,2025-10-24,West Bengal,,10
723152,4,1,0,2025-10-24,West Bengal,,10
723155,2,2,0,2025-10-24,West Bengal,,10
723202,6,2,0,2025-10-24,West Bengal,,10
723212,1,1,0,2025-10-24,West Bengal,,10
723215,1,1,0,2025-10-24,West Bengal,,10
700039,1,1,0,2025-10-24,West Bengal,,10
700082,0,1,0,2025-10-24,West Bengal,,10
700100,0,1,0,2025-10-24,West Bengal,,10
700138,4,2,0,2025-10-24,West Bengal,,10
700146,1,0,0,2025-10-24,West Bengal,,10
743347,12,2,0,2025-10-24,West Bengal,,10
743355,21,8,0,2025-10-24,West Bengal,,10
743374,2,0,0,2025-10-24,West Bengal,,10
743376,9,3,0,2025-10-24,West Bengal,,10
743377,9,1,0,2025-10-24,West Bengal,,10
743395,2,4,0,2025-10-24,West Bengal,,10
743398,1,0,0,2025-10-24,West Bengal,,10
700140,1,0,0,2025-10-24,West Bengal,South 24 Parganas,10
743329,4,3,0,2025-10-24,West Bengal,South 24 Parganas,10
743370,0,1,0,2025-10-24,West Bengal,South 24 Parganas,10
733123,5,0,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733128,4,1,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733210,50,24,0,2025-10-24,West Bengal,Uttar Dinajpur,10
733212,2,2,0,2025-10-24,West Bengal,Uttar Dinajpur,10
721149,1,0,0,2025-10-24,West Bengal,,10
721301,1,1,0,2025-10-24,West Bengal,,10
721516,1,0,0,2025-10-24,West Bengal,,10
735204,1,0,0,2025-10-25,West Bengal,Alipurduar,10
735217,1,1,0,2025-10-25,West Bengal,Alipurduar,10
736165,0,1,0,2025-10-25,West Bengal,Alipurduar,10
736202,1,0,0,2025-10-25,West Bengal,Alipurduar,10
722101,4,1,0,2025-10-25,West Bengal,Bankura,10
722149,1,0,0,2025-10-25,West Bengal,Bankura,10
722161,10,1,0,2025-10-25,West Bengal,Bankura,10
722162,0,1,0,2025-10-25,West Bengal,Bankura,10
722174,1,0,0,2025-10-25,West Bengal,Bankura,10
722202,0,1,0,2025-10-25,West Bengal,Bankura,10
713123,2,0,0,2025-10-25,West Bengal,,10
713203,0,1,0,2025-10-25,West Bengal,,10
713324,2,0,0,2025-10-25,West Bengal,,10
713519,2,0,0,2025-10-25,West Bengal,,10
713143,2,0,0,2025-10-25,West Bengal,Purba Bardhaman,10
713336,1,0,0,2025-10-25,West Bengal,Purba Bardhaman,10
731102,4,0,0,2025-10-25,West Bengal,Birbhum,10
731121,4,3,0,2025-10-25,West Bengal,Birbhum,10
731123,2,1,0,2025-10-25,West Bengal,Birbhum,10
731126,5,1,0,2025-10-25,West Bengal,Birbhum,10
731204,3,0,0,2025-10-25,West Bengal,Birbhum,10
731213,1,0,0,2025-10-25,West Bengal,Birbhum,10
731222,8,2,0,2025-10-25,West Bengal,Birbhum,10
731244,1,0,0,2025-10-25,West Bengal,Birbhum,10
735211,2,0,0,2025-10-25,West Bengal,Cooch Behar,10
735303,0,1,0,2025-10-25,West Bengal,Cooch Behar,10
736158,4,4,0,2025-10-25,West Bengal,Cooch Behar,10
736170,2,0,0,2025-10-25,West Bengal,Cooch Behar,10
736172,5,2,0,2025-10-25,West Bengal,Cooch Behar,10
736174,1,0,0,2025-10-25,West Bengal,Cooch Behar,10
733125,9,2,0,2025-10-25,West Bengal,Dakshin Dinajpur,10
733128,2,0,0,2025-10-25,West Bengal,Dakshin Dinajpur,10
734434,3,0,0,2025-10-25,West Bengal,Darjeeling,10
734010,1,0,0,2025-10-25,West Bengal,Darjeeling,10
734014,0,1,0,2025-10-25,West Bengal,Darjeeling,10
721422,2,0,0,2025-10-25,West Bengal,,10
721431,1,0,0,2025-10-25,West Bengal,,10
721647,1,0,0,2025-10-25,West Bengal,,10
711102,1,0,0,2025-10-25,West Bengal,Howrah,10
711104,0,1,0,2025-10-25,West Bengal,Howrah,10
711404,1,0,0,2025-10-25,West Bengal,Howrah,10
712136,1,2,0,2025-10-25,West Bengal,Hooghly,10
712146,1,1,0,2025-10-25,West Bengal,Hooghly,10
712148,0,1,0,2025-10-25,West Bengal,Hooghly,10
712201,0,2,0,2025-10-25,West Bengal,Hooghly,10
712203,2,0,0,2025-10-25,West Bengal,Hooghly,10
712403,1,1,0,2025-10-25,West Bengal,Hooghly,10
712404,4,2,0,2025-10-25,West Bengal,Hooghly,10
712405,0,1,0,2025-10-25,West Bengal,Hooghly,10
712409,1,0,0,2025-10-25,West Bengal,Hooghly,10
712415,5,0,0,2025-10-25,West Bengal,Hooghly,10
712428,1,0,0,2025-10-25,West Bengal,Hooghly,10
712512,1,0,0,2025-10-25,West Bengal,Hooghly,10
712612,1,1,0,2025-10-25,West Bengal,Hooghly,10
712615,1,0,0,2025-10-25,West Bengal,Hooghly,10
712702,1,2,0,2025-10-25,West Bengal,Hooghly,10
712704,2,0,0,2025-10-25,West Bengal,Hooghly,10
712706,0,1,0,2025-10-25,West Bengal,Hooghly,10
711102,2,1,0,2025-10-25,West Bengal,Howrah,10
711312,4,2,0,2025-10-25,West Bengal,Howrah,10
711314,3,0,0,2025-10-25,West Bengal,Howrah,10
711315,4,3,0,2025-10-25,West Bengal,Howrah,10
711403,7,2,0,2025-10-25,West Bengal,Howrah,10
711405,2,0,0,2025-10-25,West Bengal,Howrah,10
711410,3,0,0,2025-10-25,West Bengal,Howrah,10
711411,1,0,0,2025-10-25,West Bengal,Howrah,10
711413,0,1,0,2025-10-25,West Bengal,Howrah,10
712408,1,1,0,2025-10-25,West Bengal,Howrah,10
712149,0,1,0,2025-10-25,West Bengal,Hooghly,10
712201,1,0,0,2025-10-25,West Bengal,Hooghly,10
735101,1,1,0,2025-10-25,West Bengal,Jalpaiguri,10
735133,0,2,0,2025-10-25,West Bengal,Jalpaiguri,10
735135,3,0,1,2025-10-25,West Bengal,Jalpaiguri,10
735210,1,1,0,2025-10-25,West Bengal,Jalpaiguri,10
735220,0,2,0,2025-10-25,West Bengal,Jalpaiguri,10
735221,0,1,0,2025-10-25,West Bengal,Jalpaiguri,10
735222,0,1,0,2025-10-25,West Bengal,Jalpaiguri,10
735225,0,1,0,2025-10-25,West Bengal,Jalpaiguri,10
736121,2,2,0,2025-10-25,West Bengal,Jalpaiguri,10
736182,0,1,0,2025-10-25,West Bengal,Jalpaiguri,10
721505,1,0,0,2025-10-25,West Bengal,Jhargram,10
721507,0,0,1,2025-10-25,West Bengal,Jhargram,10
735301,0,1,0,2025-10-25,West Bengal,Cooch Behar,10
736134,1,2,0,2025-10-25,West Bengal,Cooch Behar,10
736157,2,0,0,2025-10-25,West Bengal,Cooch Behar,10
736159,5,1,0,2025-10-25,West Bengal,Cooch Behar,10
736172,0,1,0,2025-10-25,West Bengal,Cooch Behar,10
700016,2,2,0,2025-10-25,West Bengal,Kolkata,10
700046,1,0,0,2025-10-25,West Bengal,Kolkata,10
700060,1,1,1,2025-10-25,West Bengal,Kolkata,10
700066,0,1,0,2025-10-25,West Bengal,Kolkata,10
700093,0,1,0,2025-10-25,West Bengal,Kolkata,10
732122,2,3,0,2025-10-25,West Bengal,Malda,10
732124,8,5,0,2025-10-25,West Bengal,Malda,10
732138,4,2,0,2025-10-25,West Bengal,Malda,10
732139,13,5,0,2025-10-25,West Bengal,Malda,10
732206,5,1,0,2025-10-25,West Bengal,Malda,10
732207,6,3,0,2025-10-25,West Bengal,Malda,10
732216,4,0,0,2025-10-25,West Bengal,Malda,10
732123,2,0,0,2025-10-25,West Bengal,,10
732128,1,0,0,2025-10-25,West Bengal,,10
732204,1,1,0,2025-10-25,West Bengal,,10
742122,4,0,0,2025-10-25,West Bengal,Murshidabad,10
742135,8,1,0,2025-10-25,West Bengal,Murshidabad,10
742163,3,1,0,2025-10-25,West Bengal,Murshidabad,10
742168,3,1,0,2025-10-25,West Bengal,Murshidabad,10
742174,1,0,0,2025-10-25,West Bengal,Murshidabad,10
742178,1,0,0,2025-10-25,West Bengal,Murshidabad,10
742184,1,1,0,2025-10-25,West Bengal,Murshidabad,10
742190,1,0,0,2025-10-25,West Bengal,Murshidabad,10
742212,5,0,0,2025-10-25,West Bengal,Murshidabad,10
742237,5,1,0,2025-10-25,West Bengal,Murshidabad,10
742303,6,4,0,2025-10-25,West Bengal,Murshidabad,10
741121,1,1,0,2025-10-25,West Bengal,Nadia,10
741123,6,2,0,2025-10-25,West Bengal,Nadia,10
741126,1,0,0,2025-10-25,West Bengal,Nadia,10
741152,7,1,0,2025-10-25,West Bengal,Nadia,10
741202,9,0,0,2025-10-25,West Bengal,Nadia,10
741223,3,1,0,2025-10-25,West Bengal,Nadia,10
741238,3,0,0,2025-10-25,West Bengal,Nadia,10
741253,4,0,0,2025-10-25,West Bengal,Nadia,10
741254,1,0,0,2025-10-25,West Bengal,Nadia,10
741302,3,2,0,2025-10-25,West Bengal,Nadia,10
741506,1,0,0,2025-10-25,West Bengal,Nadia,10
700036,1,1,0,2025-10-25,West Bengal,,10
700050,0,1,0,2025-10-25,West Bengal,,10
700056,1,0,0,2025-10-25,West Bengal,,10
700124,1,0,0,2025-10-25,West Bengal,,10
700135,3,0,0,2025-10-25,West Bengal,,10
700155,0,1,0,2025-10-25,West Bengal,,10
700157,1,0,0,2025-10-25,West Bengal,,10
743125,3,1,0,2025-10-25,West Bengal,,10
743247,3,1,0,2025-10-25,West Bengal,,10
743287,1,0,0,2025-10-25,West Bengal,,10
743424,6,1,0,2025-10-25,West Bengal,,10
743437,9,1,0,2025-10-25,West Bengal,,10
700120,1,0,0,2025-10-25,West Bengal,North 24 Parganas,10
743221,1,0,0,2025-10-25,West Bengal,North 24 Parganas,10
743235,0,1,0,2025-10-25,West Bengal,North 24 Parganas,10
743426,1,1,0,2025-10-25,West Bengal,North 24 Parganas,10
713206,1,0,0,2025-10-25,West Bengal,Paschim Bardhaman,10
713213,1,0,0,2025-10-25,West Bengal,Paschim Bardhaman,10
